Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-7o5e,branch-slr6,branch-ll18,branch-nsxn,randomiser-qxk8,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,Store: participant proceeds,Store: experiment ends,Store: participant proceeds.,Store: experiment ends.,Store: consent
4,1751420708113,02/07/2025 01:45:08,1751402708113,-5,01/07/2025 15:45:08,232446,10,questionnaire-ybb8,,47739284,BLIND,13756467,,complete,,68648eeb47c1e4fbb7f726f6,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x945,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,pier_beer,Page 4,pjg878,4,Please provide your Prolific ID:,response,value,5d268981c22768000166c7c7,,,ID,1,object-55,,,,,I agree
5,1751420708114,02/07/2025 01:45:08,1751402708114,-5,01/07/2025 15:45:08,232446,10,questionnaire-ybb8,,47739284,BLIND,13756467,,complete,,68648eeb47c1e4fbb7f726f6,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x945,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,pier_beer,,,,,info,,END,31428,,,,,,,,,
1,1751420752392,02/07/2025 01:45:52,1751406352392,-4,01/07/2025 17:45:52,232446,10,questionnaire-ybb8,,47739291,BLIND,13756469,,complete,,68648ef764c3289e60523f38,computer,Desktop or Laptop,Linux x86_64,Chrome 134.0.0.0,1920x1080,1916x893,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,pier_beer,,,,,info,,BEGIN,,,,,,,,,,
2,1751423158237,02/07/2025 02:25:58,1751408758237,-4,01/07/2025 18:25:58,232446,10,questionnaire-ybb8,,47739291,BLIND,13756469,,complete,,68648ef764c3289e60523f38,computer,Desktop or Laptop,Linux x86_64,Chrome 134.0.0.0,1920x1080,1920x1080,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,pier_beer,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,value,I agree,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
3,1751423158237,02/07/2025 02:25:58,1751408758237,-4,01/07/2025 18:25:58,232446,10,questionnaire-ybb8,,47739291,BLIND,13756469,,complete,,68648ef764c3289e60523f38,computer,Desktop or Laptop,Linux x86_64,Chrome 134.0.0.0,1920x1080,1920x1080,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,pier_beer,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,quantised,1,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
4,1751423158237,02/07/2025 02:25:58,1751408758237,-4,01/07/2025 18:25:58,232446,10,questionnaire-ybb8,,47739291,BLIND,13756469,,complete,,68648ef764c3289e60523f38,computer,Desktop or Laptop,Linux x86_64,Chrome 134.0.0.0,1920x1080,1920x1080,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,pier_beer,Page 4,pjg878,4,Please provide your Prolific ID:,response,value,5d453e8723a5bb0001492546,,,ID,1,object-55,,,,,I agree
5,1751423158238,02/07/2025 02:25:58,1751408758238,-4,01/07/2025 18:25:58,232446,10,questionnaire-ybb8,,47739291,BLIND,13756469,,complete,,68648ef764c3289e60523f38,computer,Desktop or Laptop,Linux x86_64,Chrome 134.0.0.0,1920x1080,1920x1080,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,pier_beer,,,,,info,,END,2405815,,,,,,,,,
1,1751421133495,02/07/2025 01:52:13,1751406733495,-4,01/07/2025 17:52:13,232446,10,questionnaire-ybb8,,47739330,BLIND,13756474,,complete,,68648feed62532a6542e7d79,computer,Desktop or Laptop,Windows 10,Firefox 140.0,1536x960,1536x827,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,pier_beer,,,,,info,,BEGIN,,,,,,,,,,
2,1751421165221,02/07/2025 01:52:45,1751406765221,-4,01/07/2025 17:52:45,232446,10,questionnaire-ybb8,,47739330,BLIND,13756474,,complete,,68648feed62532a6542e7d79,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x960,1536x826,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,pier_beer,,,,,info,,BEGIN,,,,,,,,,,
3,1751421711787,02/07/2025 02:01:51,1751407311787,-4,01/07/2025 18:01:51,232446,10,questionnaire-ybb8,,47739330,BLIND,13756474,,complete,,68648feed62532a6542e7d79,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x960,1536x826,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,pier_beer,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,value,I agree,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
4,1751421711788,02/07/2025 02:01:51,1751407311788,-4,01/07/2025 18:01:51,232446,10,questionnaire-ybb8,,47739330,BLIND,13756474,,complete,,68648feed62532a6542e7d79,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x960,1536x826,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,pier_beer,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,quantised,1,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
5,1751421711788,02/07/2025 02:01:51,1751407311788,-4,01/07/2025 18:01:51,232446,10,questionnaire-ybb8,,47739330,BLIND,13756474,,complete,,68648feed62532a6542e7d79,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x960,1536x826,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,pier_beer,Page 4,pjg878,4,Please provide your Prolific ID:,response,value,675675770dbc8c098596f973,,,ID,1,object-55,,,,,I agree
6,1751421711788,02/07/2025 02:01:51,1751407311788,-4,01/07/2025 18:01:51,232446,10,questionnaire-ybb8,,47739330,BLIND,13756474,,complete,,68648feed62532a6542e7d79,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x960,1536x826,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,pier_beer,,,,,info,,END,578239,,,,,,,,,
1,1751421546628,02/07/2025 01:59:06,1751407146628,-4,01/07/2025 17:59:06,232446,10,questionnaire-ybb8,,47739369,BLIND,13756481,,complete,,686490da0beb5d1c827eb6aa,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1700x956,2550x1251,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,,,,,info,,BEGIN,,,,,,,,,,
2,1751421717185,02/07/2025 02:01:57,1751407317185,-4,01/07/2025 18:01:57,232446,10,questionnaire-ybb8,,47739369,BLIND,13756481,,complete,,686490da0beb5d1c827eb6aa,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1700x956,2550x1251,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,value,I agree,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
3,1751421717186,02/07/2025 02:01:57,1751407317186,-4,01/07/2025 18:01:57,232446,10,questionnaire-ybb8,,47739369,BLIND,13756481,,complete,,686490da0beb5d1c827eb6aa,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1700x956,2550x1251,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,quantised,1,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
4,1751421717186,02/07/2025 02:01:57,1751407317186,-4,01/07/2025 18:01:57,232446,10,questionnaire-ybb8,,47739369,BLIND,13756481,,complete,,686490da0beb5d1c827eb6aa,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1700x956,2550x1251,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 4,pjg878,4,Please provide your Prolific ID:,response,value,5700616b8a49c7000d0c73ad,,,ID,1,object-55,,,,,I agree
5,1751421717186,02/07/2025 02:01:57,1751407317186,-4,01/07/2025 18:01:57,232446,10,questionnaire-ybb8,,47739369,BLIND,13756481,,complete,,686490da0beb5d1c827eb6aa,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1700x956,2550x1251,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,,,,,info,,END,170537,,,,,,,,,
1,1751421839343,02/07/2025 02:03:59,1751396639343,-7,01/07/2025 12:03:59,232446,10,questionnaire-ybb8,,47739402,BLIND,13756490,,complete,,686493704c029adde4b97c01,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x911,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,,,,,info,,BEGIN,,,,,,,,,,
2,1751421871328,02/07/2025 02:04:31,1751396671328,-7,01/07/2025 12:04:31,232446,10,questionnaire-ybb8,,47739402,BLIND,13756490,,complete,,686493704c029adde4b97c01,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x911,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,value,I agree,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
3,1751421871328,02/07/2025 02:04:31,1751396671328,-7,01/07/2025 12:04:31,232446,10,questionnaire-ybb8,,47739402,BLIND,13756490,,complete,,686493704c029adde4b97c01,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x911,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,quantised,1,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
4,1751421871328,02/07/2025 02:04:31,1751396671328,-7,01/07/2025 12:04:31,232446,10,questionnaire-ybb8,,47739402,BLIND,13756490,,complete,,686493704c029adde4b97c01,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x911,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 4,pjg878,4,Please provide your Prolific ID:,response,value,66d36598db306c67c37bde18,,,ID,1,object-55,,,,,I agree
5,1751421871328,02/07/2025 02:04:31,1751396671328,-7,01/07/2025 12:04:31,232446,10,questionnaire-ybb8,,47739402,BLIND,13756490,,complete,,686493704c029adde4b97c01,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x911,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,,,,,info,,END,31955,,,,,,,,,
1,1751423444196,02/07/2025 02:30:44,1751409044196,-4,01/07/2025 18:30:44,232446,10,questionnaire-ybb8,,47739497,BLIND,13756511,,complete,,686496ec88508efffb1e7d9e,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1536x1024,1536x855,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,,,,,info,,BEGIN,,,,,,,,,,
2,1751423497820,02/07/2025 02:31:37,1751409097820,-4,01/07/2025 18:31:37,232446,10,questionnaire-ybb8,,47739497,BLIND,13756511,,complete,,686496ec88508efffb1e7d9e,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1536x1024,1536x1024,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,value,I agree,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
3,1751423497821,02/07/2025 02:31:37,1751409097821,-4,01/07/2025 18:31:37,232446,10,questionnaire-ybb8,,47739497,BLIND,13756511,,complete,,686496ec88508efffb1e7d9e,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1536x1024,1536x1024,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,quantised,1,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
4,1751423497821,02/07/2025 02:31:37,1751409097821,-4,01/07/2025 18:31:37,232446,10,questionnaire-ybb8,,47739497,BLIND,13756511,,complete,,686496ec88508efffb1e7d9e,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1536x1024,1536x1024,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 4,pjg878,4,Please provide your Prolific ID:,response,value,640175d4fd2062d9fa478050,,,ID,1,object-55,,,,,I agree
5,1751423497823,02/07/2025 02:31:37,1751409097823,-4,01/07/2025 18:31:37,232446,10,questionnaire-ybb8,,47739497,BLIND,13756511,,complete,,686496ec88508efffb1e7d9e,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1536x1024,1536x1024,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,,,,,info,,END,53554,,,,,,,,,
1,1751424163023,02/07/2025 02:42:43,1751406163023,-5,01/07/2025 16:42:43,232446,10,questionnaire-ybb8,,47739527,BLIND,13756520,,complete,,68649c027d32fbe04c55b959,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1600x900,1600x789,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,pier_beer,,,,,info,,BEGIN,,,,,,,,,,
2,1751424205686,02/07/2025 02:43:25,1751406205686,-5,01/07/2025 16:43:25,232446,10,questionnaire-ybb8,,47739527,BLIND,13756520,,complete,,68649c027d32fbe04c55b959,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1600x900,1600x789,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,pier_beer,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,value,I agree,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
3,1751424205687,02/07/2025 02:43:25,1751406205687,-5,01/07/2025 16:43:25,232446,10,questionnaire-ybb8,,47739527,BLIND,13756520,,complete,,68649c027d32fbe04c55b959,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1600x900,1600x789,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,pier_beer,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,quantised,1,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
4,1751424205687,02/07/2025 02:43:25,1751406205687,-5,01/07/2025 16:43:25,232446,10,questionnaire-ybb8,,47739527,BLIND,13756520,,complete,,68649c027d32fbe04c55b959,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1600x900,1600x789,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,pier_beer,Page 4,pjg878,4,Please provide your Prolific ID:,response,value,655f9ea49fc6093808094bff,,,ID,1,object-55,,,,,I agree
5,1751424205689,02/07/2025 02:43:25,1751406205689,-5,01/07/2025 16:43:25,232446,10,questionnaire-ybb8,,47739527,BLIND,13756520,,complete,,68649c027d32fbe04c55b959,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1600x900,1600x789,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,pier_beer,,,,,info,,END,42590,,,,,,,,,
1,1751424606839,02/07/2025 02:50:06,1751410206839,-4,01/07/2025 18:50:06,232446,10,questionnaire-ybb8,,47739548,BLIND,13756527,,complete,,68649c3fba6ddc18d64a438c,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2048x1152,1366x641,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,,,,,info,,BEGIN,,,,,,,,,,
2,1751424673193,02/07/2025 02:51:13,1751410273193,-4,01/07/2025 18:51:13,232446,10,questionnaire-ybb8,,47739548,BLIND,13756527,,complete,,68649c3fba6ddc18d64a438c,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2048x1152,1366x641,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,value,I agree,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
3,1751424673194,02/07/2025 02:51:13,1751410273194,-4,01/07/2025 18:51:13,232446,10,questionnaire-ybb8,,47739548,BLIND,13756527,,complete,,68649c3fba6ddc18d64a438c,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2048x1152,1366x641,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,quantised,1,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
4,1751424673194,02/07/2025 02:51:13,1751410273194,-4,01/07/2025 18:51:13,232446,10,questionnaire-ybb8,,47739548,BLIND,13756527,,complete,,68649c3fba6ddc18d64a438c,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2048x1152,1366x641,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 4,pjg878,4,Please provide your Prolific ID:,response,value,67c4caf4f28c1895f7f56b66,,,ID,1,object-55,,,,,I agree
5,1751424673196,02/07/2025 02:51:13,1751410273196,-4,01/07/2025 18:51:13,232446,10,questionnaire-ybb8,,47739548,BLIND,13756527,,complete,,68649c3fba6ddc18d64a438c,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2048x1152,1366x641,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,,,,,info,,END,66264,,,,,,,,,
1,1750960929072,26/06/2025 18:02:09,1750946529072,-4,26/06/2025 10:02:09,232446,10,questionnaire-ybb8,,47653801,BLIND,13735320,,complete,,685d8ab6b367d0ca7f54f036,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 137.0.0.0,1440x900,1440x812,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,,,,,info,,BEGIN,,,,,,,,,,
2,1750960975552,26/06/2025 18:02:55,1750946575552,-4,26/06/2025 10:02:55,232446,10,questionnaire-ybb8,,47653801,BLIND,13735320,,complete,,685d8ab6b367d0ca7f54f036,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 137.0.0.0,1440x900,1440x812,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,,,,,info,,BEGIN,,,,,,,,,,
3,1750960982694,26/06/2025 18:03:02,1750946582694,-4,26/06/2025 10:03:02,232446,10,questionnaire-ybb8,,47653801,BLIND,13735320,,complete,,685d8ab6b367d0ca7f54f036,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 137.0.0.0,1440x900,1440x812,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,value,I agree,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
4,1750960982695,26/06/2025 18:03:02,1750946582695,-4,26/06/2025 10:03:02,232446,10,questionnaire-ybb8,,47653801,BLIND,13735320,,complete,,685d8ab6b367d0ca7f54f036,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 137.0.0.0,1440x900,1440x812,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,quantised,1,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
5,1750960982695,26/06/2025 18:03:02,1750946582695,-4,26/06/2025 10:03:02,232446,10,questionnaire-ybb8,,47653801,BLIND,13735320,,complete,,685d8ab6b367d0ca7f54f036,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 137.0.0.0,1440x900,1440x812,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 4,pjg878,4,Please provide your Prolific ID:,response,value,663aef0aebe90e5eae33712b,,,ID,1,object-55,,,,,I agree
6,1750960982696,26/06/2025 18:03:02,1750946582696,-4,26/06/2025 10:03:02,232446,10,questionnaire-ybb8,,47653801,BLIND,13735320,,complete,,685d8ab6b367d0ca7f54f036,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 137.0.0.0,1440x900,1440x812,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,,,,,info,,END,53585,,,,,,,,,
1,1750959456818,26/06/2025 17:37:36,1750941456818,-5,26/06/2025 07:37:36,232446,10,questionnaire-ybb8,,47653282,BLIND,13735208,,complete,,685d841bfbe2b7f114642a20,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1366x768,1366x633,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,,,,,info,,BEGIN,,,,,,,,,,
2,1750959480991,26/06/2025 17:38:00,1750941480991,-5,26/06/2025 07:38:00,232446,10,questionnaire-ybb8,,47653282,BLIND,13735208,,complete,,685d841bfbe2b7f114642a20,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1366x768,1366x633,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,value,I agree,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
3,1750959480991,26/06/2025 17:38:00,1750941480991,-5,26/06/2025 07:38:00,232446,10,questionnaire-ybb8,,47653282,BLIND,13735208,,complete,,685d841bfbe2b7f114642a20,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1366x768,1366x633,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,quantised,1,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
4,1750959480991,26/06/2025 17:38:00,1750941480991,-5,26/06/2025 07:38:00,232446,10,questionnaire-ybb8,,47653282,BLIND,13735208,,complete,,685d841bfbe2b7f114642a20,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1366x768,1366x633,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 4,pjg878,4,Please provide your Prolific ID:,response,value,6579b9de36f9cba8ba122678,,,ID,1,object-55,,,,,I agree
5,1750959480992,26/06/2025 17:38:00,1750941480992,-5,26/06/2025 07:38:00,232446,10,questionnaire-ybb8,,47653282,BLIND,13735208,,complete,,685d841bfbe2b7f114642a20,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1366x768,1366x633,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,,,,,info,,END,24149,,,,,,,,,
1,1750959180675,26/06/2025 17:33:00,1750933980675,-7,26/06/2025 03:33:00,232446,10,questionnaire-ybb8,,47653120,BLIND,13735188,,complete,,685d8420615aaf915d0a80e3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 137.0.0.0,1440x900,1309x685,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,pier_beer,,,,,info,,BEGIN,,,,,,,,,,
2,1750959228528,26/06/2025 17:33:48,1750934028528,-7,26/06/2025 03:33:48,232446,10,questionnaire-ybb8,,47653120,BLIND,13735188,,complete,,685d8420615aaf915d0a80e3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 137.0.0.0,1440x900,1309x685,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,pier_beer,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,value,I agree,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
3,1750959228529,26/06/2025 17:33:48,1750934028529,-7,26/06/2025 03:33:48,232446,10,questionnaire-ybb8,,47653120,BLIND,13735188,,complete,,685d8420615aaf915d0a80e3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 137.0.0.0,1440x900,1309x685,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,pier_beer,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,quantised,1,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
4,1750959228529,26/06/2025 17:33:48,1750934028529,-7,26/06/2025 03:33:48,232446,10,questionnaire-ybb8,,47653120,BLIND,13735188,,complete,,685d8420615aaf915d0a80e3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 137.0.0.0,1440x900,1309x685,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,pier_beer,Page 4,pjg878,4,Please provide your Prolific ID:,response,value,671877457b87685e1d42f63c,,,ID,1,object-55,,,,,I agree
5,1750959228530,26/06/2025 17:33:48,1750934028530,-7,26/06/2025 03:33:48,232446,10,questionnaire-ybb8,,47653120,BLIND,13735188,,complete,,685d8420615aaf915d0a80e3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 137.0.0.0,1440x900,1309x685,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,pier_beer,,,,,info,,END,47821,,,,,,,,,
1,1750959183567,26/06/2025 17:33:03,1750944783567,-4,26/06/2025 09:33:03,232446,10,questionnaire-ybb8,,47653118,BLIND,13735187,,complete,,685d8436f96b1dcc59b84b86,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,640x576,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,,,,,info,,BEGIN,,,,,,,,,,
2,1750959238737,26/06/2025 17:33:58,1750944838737,-4,26/06/2025 09:33:58,232446,10,questionnaire-ybb8,,47653118,BLIND,13735187,,complete,,685d8436f96b1dcc59b84b86,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,640x576,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,value,I agree,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
3,1750959238738,26/06/2025 17:33:58,1750944838738,-4,26/06/2025 09:33:58,232446,10,questionnaire-ybb8,,47653118,BLIND,13735187,,complete,,685d8436f96b1dcc59b84b86,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,640x576,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,quantised,1,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
4,1750959238738,26/06/2025 17:33:58,1750944838738,-4,26/06/2025 09:33:58,232446,10,questionnaire-ybb8,,47653118,BLIND,13735187,,complete,,685d8436f96b1dcc59b84b86,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,640x576,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 4,pjg878,4,Please provide your Prolific ID:,response,value,67d184729aa937ccec298d54,,,ID,1,object-55,,,,,I agree
